,name,Population,Parent,Count,ParentCount,Min_Time,Max_Time,INX_File,PTID,VISIT,TUBE,proportion,EXPERIMENT_NAME,INX_Population,KO_Probe,IgG_Gate,Tissue_State,INX_Number_Of_Cells,Percent_Sorted
0,PubID_114_V10_01_008.fcs,/Lymphocytes,root,2144243,3741833,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.573046151445027,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
1,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets,/Lymphocytes,2134631,2144243,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.995517299112088,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
2,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-,/Lymphocytes/Singlets,2001977,2134631,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.937856238384995,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
3,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+,/Lymphocytes/Singlets/Live|Dump-,1815206,2001977,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.906706720406878,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
4,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+,59038,1815206,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.0325241322472491,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
5,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/eODKO11-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+,56841,59038,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.962786679765575,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
6,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/eODKO11-/eODGT8Double+,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/eODKO11-,86,56841,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.0015129923822592,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,90.0,104.65
7,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/GT8++noKO,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+,933,59038,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.0158033808733358,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
8,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/GT8++noKO/GT8++KO-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-IgG+/GT8++noKO,86,933,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.0921757770632369,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
9,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+,188834,1815206,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.104028964205715,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
10,PubID_114_V10_01_008.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-/GT8++noKO,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20+/IgD-,1129,188834,10553.099609375,175127.40625,PubID_114_INX_V10_01_001_019.fcs,PubID_114,V10,1,0.0059787961913638,190830_AP01_REN,Antigen-Specific,BB515,IgG+,Frozen,,
