,name,Population,Parent,Count,ParentCount,PTID,VISIT,TUBE,proportion,Min_Time,Max_Time
0,PubID_164_V07A_01_001.fcs,/Lymphocytes,root,5137314,6130537,PubID_164,V07A,1,0.837987602064876,52.0999984741211,143365.703125
1,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets,/Lymphocytes,5082079,5137314,PubID_164,V07A,1,0.989248272540865,52.0999984741211,143365.703125
2,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-,/Lymphocytes/Singlets,708279,5082079,PubID_164,V07A,1,0.139367963386638,52.0999984741211,143365.703125
3,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo,/Lymphocytes/Singlets/Live|Dump-,558566,708279,PubID_164,V07A,1,0.788624256825347,52.0999984741211,143365.703125
4,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo,1643,558566,PubID_164,V07A,1,0.0029414608121511,52.0999984741211,143365.703125
5,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi,1605,1643,PubID_164,V07A,1,0.976871576384662,52.0999984741211,143365.703125
6,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-/eODKO11-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-,1590,1605,PubID_164,V07A,1,0.990654205607477,52.0999984741211,143365.703125
7,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-/eODKO11-/eODGT8Double+,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-/eODKO11-,0,1590,PubID_164,V07A,1,0.0,52.0999984741211,143365.703125
8,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-/BB515vsBV711,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-,1590,1605,PubID_164,V07A,1,0.990654205607477,52.0999984741211,143365.703125
9,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-/GT8++noKO,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-,0,1605,PubID_164,V07A,1,0.0,52.0999984741211,143365.703125
10,PubID_164_V07A_01_001.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-/GT8++noKO/GT8++KO-,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi/IgD-/GT8++noKO,0,0,PubID_164,V07A,1,0.0,52.0999984741211,143365.703125
11,PubID_164_V07A_02_004.fcs,/Lymphocytes,root,753566,850203,PubID_164,V07A,2,0.886336557269264,53.7999992370605,12648.7998046875
12,PubID_164_V07A_02_004.fcs,/Lymphocytes/Singlets,/Lymphocytes,745378,753566,PubID_164,V07A,2,0.989134329308913,53.7999992370605,12648.7998046875
13,PubID_164_V07A_02_004.fcs,/Lymphocytes/Singlets/Live|Dump-,/Lymphocytes/Singlets,106194,745378,PubID_164,V07A,2,0.14246999508974,53.7999992370605,12648.7998046875
14,PubID_164_V07A_02_004.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo,/Lymphocytes/Singlets/Live|Dump-,83895,106194,PubID_164,V07A,2,0.790016385106503,53.7999992370605,12648.7998046875
15,PubID_164_V07A_02_004.fcs,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo/CD27hiCD38hi,/Lymphocytes/Singlets/Live|Dump-/CD19+CD20lo,200,83895,PubID_164,V07A,2,0.0023839322963227,53.7999992370605,12648.7998046875
